warehouse,asset,older_name,manager_ip,vendor,new_name
TC,YH11070083,BJ-TC-A-3560X-72.254.176-E0,10.72.254.176,cisco,eas54.tc.sinanode.com
TC,YH11070084,BJ-TC-A-3560X-72.254.177-E0,10.72.254.177,cisco,eas55.tc.sinanode.com
TC,YH11070085,BJ-TC-A-3560X-72.254.178-E0,10.72.254.178,cisco,eas56.tc.sinanode.com
TC,YH11070086,BJ-TC-A-3560X-72.254.179-E0,10.72.254.179,cisco,eas57.tc.sinanode.com
TC,YH11070087,BJ-TC-A-3560X-72.254.180-E0,10.72.254.180,cisco,eas58.tc.sinanode.com
TC,YH11010055,BJ-TC-A-3560G-72.254.181-E0,10.72.254.181,cisco,eas59.tc.sinanode.com
TC,YH11010056,BJ-TC-A-3560G-72.254.182-E0,10.72.254.182,cisco,eas60.tc.sinanode.com
TC,YH11100120,BJ-TC-A-3560X-72.254.183-E0,10.72.254.183,cisco,eas61.tc.sinanode.com
TC,YH11120056,BJ-TC-A-3560X-72.254.184-E0,10.72.254.184,cisco,eas62.tc.sinanode.com
TC,YH11120057,BJ-TC-A-3560X-72.254.185-E0,10.72.254.185,cisco,eas63.tc.sinanode.com
TC,YH11120058,BJ-TC-A-3560X-72.254.186-E0,10.72.254.186,cisco,eas64.tc.sinanode.com
TC,YH11120060,BJ-TC-A-3560X-72.254.199-E0,10.72.254.199,cisco,eas65.tc.sinanode.com
TC,YH11120061,BJ-TC-A-3560X-72.254.200-E0,10.72.254.200,cisco,eas66.tc.sinanode.com
TC,YH10080102,BJ-TC-A-3560G-72.254.201-E0,10.72.254.201,cisco,eas67.tc.sinanode.com
TC,YH10080103,BJ-TC-A-3560G-72.254.202-E0,10.72.254.202,cisco,eas68.tc.sinanode.com
TC,YH10080104,BJ-TC-A-3560G-72.254.203-E0#,10.72.254.203,cisco,
TC,YH10080105,BJ-TC-A-3560G-72.254.204-E0,10.72.254.204,cisco,eas69.tc.sinanode.com
TC,YH08040029,BJ-TC-A-3560G-72.254.205-E0,10.72.254.205,cisco,eas70.tc.sinanode.com
TC,YH10080107,BJ-TC-A-3560G-72.254.206-E0,10.72.254.206,cisco,eas71.tc.sinanode.com
TC,YH10080108,BJ-TC-A-3560G-72.254.207-E0,10.72.254.207,cisco,eas72.tc.sinanode.com
TC,YH10080109,BJ-TC-A-3560G-72.254.208-E0,10.72.254.208,cisco,eas73.tc.sinanode.com
TC,YH08030191,BJ-TC-A-3560G-72.254.209-E0,10.72.254.209,cisco,eas74.tc.sinanode.com
TC,YH10060069,BJ-TC-A-3560G-72.254.21-E0,10.72.254.21,cisco,eas75.tc.sinanode.com
TC,YH08030192,BJ-TC-A-3560G-72.254.210-E0,10.72.254.210,cisco,eas76.tc.sinanode.com
TC,YH08040026,BJ-TC-A-3560G-72.254.211-E0,10.72.254.211,cisco,eas77.tc.sinanode.com
TC,YH08040028,BJ-TC-A-3560G-72.254.212-E0,10.72.254.212,cisco,eas78.tc.sinanode.com
TC,YH08040031,BJ-TC-A-3560G-72.254.213-E0,10.72.254.213,cisco,eas79.tc.sinanode.com
TC,YH10110020,BJ-TC-A-3560G-72.254.214-E0,10.72.254.214,cisco,eas80.tc.sinanode.com
TC,YH10110021,BJ-TC-A-3560G-72.254.215-E0,10.72.254.215,cisco,eas81.tc.sinanode.com
TC,YH10110022,BJ-TC-A-3560G-72.254.216-E0,10.72.254.216,cisco,eas82.tc.sinanode.com
TC,YH10110024,BJ-TC-A-3560G-72.254.217-E0,10.72.254.217,cisco,eas83.tc.sinanode.com
TC,YH10110025,BJ-TC-A-3560G-72.254.218-E0,10.72.254.218,cisco,eas84.tc.sinanode.com
TC,YH10110026,BJ-TC-A-3560G-72.254.219-E0,10.72.254.219,cisco,eas85.tc.sinanode.com
TC,YH10080041,BJ-TC-A-3560G-72.254.22-E0,10.72.254.22,cisco,eas86.tc.sinanode.com
TC,YH10110028,BJ-TC-A-3560G-72.254.220-E0,10.72.254.220,cisco,eas87.tc.sinanode.com
TC,YH10110029,BJ-TC-A-3560G-72.254.221-E0,10.72.254.221,cisco,eas88.tc.sinanode.com
TC,YH10120059,BJ-TC-A-3560G-72.254.222-E0,10.72.254.222,cisco,eas89.tc.sinanode.com
TC,YH10120064,BJ-TC-A-3560G-72.254.223-E0,10.72.254.223,cisco,eas90.tc.sinanode.com
TC,YH10120065,BJ-TC-A-3560G-72.254.224-E0,10.72.254.224,cisco,eas91.tc.sinanode.com
TC,YH10120066,BJ-TC-A-3560G-72.254.225-E0,10.72.254.225,cisco,eas92.tc.sinanode.com
TC,YH10120067,BJ-TC-A-3560G-72.254.226-E0,10.72.254.226,cisco,eas93.tc.sinanode.com
TC,YH10120068,BJ-TC-A-3560G-72.254.227-E0,10.72.254.227,cisco,eas94.tc.sinanode.com
TC,YH10120070,BJ-TC-A-3560G-72.254.228-E0,10.72.254.228,cisco,eas95.tc.sinanode.com
TC,YH10120071,BJ-TC-A-3560G-72.254.229-E0,10.72.254.229,cisco,eas96.tc.sinanode.com
TC,YH10080043,BJ-TC-A-3560G-72.254.23-E0,10.72.254.23,cisco,eas97.tc.sinanode.com
TC,YH10120072,BJ-TC-A-3560G-72.254.230-E0,10.72.254.230,cisco,eas98.tc.sinanode.com
TC,YH10120073,BJ-TC-A-3560G-72.254.231-E0,10.72.254.231,cisco,eas99.tc.sinanode.com
TC,YH10120126,BJ-TC-A-3560G-72.254.232-E0,10.72.254.232,cisco,eas100.tc.sinanode.com
TC,YH10120121,BJ-TC-A-3560G-72.254.233-E0,10.72.254.233,cisco,eas101.tc.sinanode.com
TC,YH10120122,BJ-TC-A-3560G-72.254.234-E0,10.72.254.234,cisco,eas102.tc.sinanode.com
TC,YH10120123,BJ-TC-A-3560G-72.254.235-E0,10.72.254.235,cisco,eas103.tc.sinanode.com
TC,YH10120124,BJ-TC-A-3560G-72.254.236-E0,10.72.254.236,cisco,eas104.tc.sinanode.com
TC,YH10120125,BJ-TC-A-3560G-72.254.237-E0,10.72.254.237,cisco,eas105.tc.sinanode.com
TC,YH10120157,BJ-TC-A-3560G-72.254.238-E0,10.72.254.238,cisco,eas106.tc.sinanode.com
TC,YH10120158,BJ-TC-A-3560G-72.254.239-E0,10.72.254.239,cisco,eas107.tc.sinanode.com
TC,YH10080045,BJ-TC-A-3560G-72.254.24-E0,10.72.254.24,cisco,eas108.tc.sinanode.com
TC,YH10120159,BJ-TC-A-3560G-72.254.240-E0,10.72.254.240,cisco,eas109.tc.sinanode.com
TC,YH10120195,BJ-TC-A-3560G-72.254.241-E0,10.72.254.241,cisco,eas110.tc.sinanode.com
TC,YH10120196,BJ-TC-A-3560G-72.254.242-E0,10.72.254.242,cisco,eas111.tc.sinanode.com
TC,YH10120197,BJ-TC-A-3560G-72.254.243-E0,10.72.254.243,cisco,eas112.tc.sinanode.com
TC,YH10120198,BJ-TC-A-3560G-72.254.244-E0,10.72.254.244,cisco,eas113.tc.sinanode.com
TC,YH11010112,BJ-TC-A-3560G-72.254.246-E0,10.72.254.246,cisco,eas114.tc.sinanode.com
TC,YH11010113,BJ-TC-A-3560G-72.254.247-E0,10.72.254.247,cisco,eas115.tc.sinanode.com
TC,YH10070050,BJ-TC-A-3560G-72.254.248-E0,10.72.254.248,cisco,eas116.tc.sinanode.com
TC,YH14010036,BJ-TC-A-4948E-72.254.249-E0,10.72.254.249,cisco,eas117.tc.sinanode.com
TC,YH10080047,BJ-TC-A-3560G-72.254.25-E0,10.72.254.25,cisco,eas118.tc.sinanode.com
TC,YH11060007,BJ-TC-B-3560X-72.254.253-E0,10.72.254.253,cisco,
TC,YH11080083,BJ-TC-B-3560X-72.254.254-E0,10.72.254.254,cisco,
TC,YH10080054,BJ-TC-A-3560G-72.254.26-E0,10.72.254.26,cisco,eas119.tc.sinanode.com
TC,YH10080056,BJ-TC-A-3560G-72.254.27-E0,10.72.254.27,cisco,eas120.tc.sinanode.com
TC,YH10070026,BJ-TC-A-3560G-72.254.28-E0,10.72.254.28,cisco,eas121.tc.sinanode.com
TC,YH08040022,BJ-TC-A-3560G-72.254.29-E0,10.72.254.29,cisco,eas122.tc.sinanode.com
TC,YH10060051,BJ-TC-A-3560G-72.254.30-E0,10.72.254.30,cisco,eas123.tc.sinanode.com
TC,YH10100011,BJ-TC-A-3560G-72.254.31-E0,10.72.254.31,cisco,eas124.tc.sinanode.com
TC,YH10100013,BJ-TC-A-3560G-72.254.32-E0,10.72.254.32,cisco,eas125.tc.sinanode.com
TC,YH10100075,BJ-TC-A-3560G-72.254.33-E0,10.72.254.33,cisco,eas126.tc.sinanode.com
TC,YH10100074,BJ-TC-A-3560G-72.254.34-E0,10.72.254.34,cisco,eas127.tc.sinanode.com
TC,YH10100073,BJ-TC-A-3560G-72.254.35-E0,10.72.254.35,cisco,eas128.tc.sinanode.com
TC,YH10100077,BJ-TC-A-3560G-72.254.36-E0,10.72.254.36,cisco,eas129.tc.sinanode.com
TC,YH10100072,BJ-TC-A-3560G-72.254.37-E0,10.72.254.37,cisco,eas130.tc.sinanode.com
TC,YH10100076,BJ-TC-A-3560G-72.254.38-E0,10.72.254.38,cisco,eas131.tc.sinanode.com
TC,YH10100071,BJ-TC-A-3560G-72.254.39-E0,10.72.254.39,cisco,eas132.tc.sinanode.com
TC,YH10110016,BJ-TC-A-3560G-72.254.40-E0,10.72.254.40,cisco,eas133.tc.sinanode.com
TC,YH10110018,BJ-TC-A-3560G-72.254.41-E0,10.72.254.41,cisco,eas134.tc.sinanode.com
TC,YH10120055,BJ-TC-A-3560-72.254.42-E0,10.72.254.42,cisco,eas135.tc.sinanode.com
TC,YH10120057,BJ-TC-A-3560G-72.254.43-E0,10.72.254.43,cisco,eas136.tc.sinanode.com
TC,YH10120074,BJ-TC-A-3560G-72.254.44-E0,10.72.254.44,cisco,eas137.tc.sinanode.com
TC,YH10120080,BJ-TC-A-3560G-72.254.45-E0,10.72.254.45,cisco,eas138.tc.sinanode.com
TC,YH10120081,BJ-TC-A-3560G-72.254.46-E0,10.72.254.46,cisco,eas139.tc.sinanode.com
TC,YH10120082,BJ-TC-A-3560G-72.254.47-E0,10.72.254.47,cisco,eas140.tc.sinanode.com
TC,YH10120201,BJ-TC-A-3560G-72.254.48-E0,10.72.254.48,cisco,eas141.tc.sinanode.com
TC,YH11030074,BJ-TC-A-3560G-72.254.49-E0,10.72.254.49,cisco,eas142.tc.sinanode.com
TC,YH11030076,BJ-TC-A-3560G-72.254.50-E0,10.72.254.50,cisco,eas143.tc.sinanode.com
TC,YH11030078,BJ-TC-A-3560G-72.254.51-E0,10.72.254.51,cisco,eas144.tc.sinanode.com
TC,YH11030080,BJ-TC-A-3560G-72.254.52-E0,10.72.254.52,cisco,eas145.tc.sinanode.com
TC,YH11120069,BJ-TC-A-3560X-72.254.53-E0,10.72.254.53,cisco,eas146.tc.sinanode.com
TC,YH11120070,BJ-TC-A-3560X-72.254.54-E0,10.72.254.54,cisco,eas147.tc.sinanode.com
TC,YH11120071,BJ-TC-A-3560X-72.254.55-E0,10.72.254.55,cisco,eas148.tc.sinanode.com
TC,YH12010036,BJ-TC-A-3560X-72.254.56-E0,10.72.254.56,cisco,eas149.tc.sinanode.com
TC,YH12010037,BJ-TC-A-3560X-72.254.57-E0,10.72.254.57,cisco,eas150.tc.sinanode.com
TC,YH10110019,BJ-TC-A-3560G-72.254.58-E0,10.72.254.58,cisco,eas151.tc.sinanode.com
TC,YH10010032,BJ-TC-A-3560G-72.254.59-E0,10.72.254.59,cisco,eas152.tc.sinanode.com
TC,YH11040033,BJ-TC-A-3560X-73.254.121-I0,10.73.254.121,cisco,ias153.tc.sinanode.com
TC,YH11040034,BJ-TC-A-3560X-73.254.122-I0,10.73.254.122,cisco,ias154.tc.sinanode.com
TC,YH11040035,BJ-TC-A-3560X-73.254.123-I0,10.73.254.123,cisco,ias155.tc.sinanode.com
TC,YH11040036,BJ-TC-A-3560X-73.254.124-I0,10.73.254.124,cisco,ias156.tc.sinanode.com
TC,YH11040037,BJ-TC-A-3560X-73.254.125-I0,10.73.254.125,cisco,ias157.tc.sinanode.com
TC,YH11040038,BJ-TC-A-3560X-73.254.126-I0,10.73.254.126,cisco,ias158.tc.sinanode.com
TC,YH11040039,BJ-TC-A-3560X-73.254.127-I0,10.73.254.127,cisco,ias159.tc.sinanode.com
TC,YH11040040,BJ-TC-A-3560X-73.254.129-I0,10.73.254.129,cisco,ias160.tc.sinanode.com
TC,YH12120058,BJ-TC-A-3560X-73.254.130-I0,10.73.254.130,cisco,ias161.tc.sinanode.com
TC,YH11040042,BJ-TC-A-3560X-73.254.131-I0,10.73.254.131,cisco,ias162.tc.sinanode.com
TC,YH11040043,BJ-TC-A-3560X-73.254.132-I0,10.73.254.132,cisco,ias163.tc.sinanode.com
TC,YH11040044,BJ-TC-A-3560X-73.254.133-I0,10.73.254.133,cisco,ias164.tc.sinanode.com
TC,YH11040045,BJ-TC-A-3560X-73.254.134-I0,10.73.254.134,cisco,ias165.tc.sinanode.com
TC,YH11040046,BJ-TC-A-3560X-73.254.135-I0,10.73.254.135,cisco,ias166.tc.sinanode.com
TC,YH11040048,BJ-TC-A-3560X-73.254.137-I0,10.73.254.137,cisco,ias167.tc.sinanode.com
TC,YH11040049,BJ-TC-A-3560X-73.254.138-I0,10.73.254.138,cisco,ias168.tc.sinanode.com
TC,YH11040050,BJ-TC-A-3560X-73.254.139-I0,10.73.254.139,cisco,ias169.tc.sinanode.com
TC,YH11040094,BJ-TC-A-3560X-73.254.140-I0,10.73.254.140,cisco,ias170.tc.sinanode.com
TC,YH11040052,BJ-TC-A-3560X-73.254.141-I0,10.73.254.141,cisco,ias171.tc.sinanode.com
TC,YH11040053,BJ-TC-A-3560X-73.254.142-I0,10.73.254.142,cisco,ias172.tc.sinanode.com
TC,YH11040054,BJ-TC-A-3560X-73.254.143-I0,10.73.254.143,cisco,ias173.tc.sinanode.com
TC,YH11060127,BJ-TC-A-3560X-73.254.145-I0,10.73.254.145,cisco,ias174.tc.sinanode.com
TC,YH11060128,BJ-TC-A-3560X-73.254.146-I0,10.73.254.146,cisco,ias175.tc.sinanode.com
TC,YH11060129,BJ-TC-A-3560X-73.254.147-I0,10.73.254.147,cisco,ias176.tc.sinanode.com
TC,YH11060130,BJ-TC-A-3560X-73.254.148-I0,10.73.254.148,cisco,ias177.tc.sinanode.com
TC,YH11060131,BJ-TC-A-3560X-73.254.149-I0,10.73.254.149,cisco,ias178.tc.sinanode.com
TC,YH11060132,BJ-TC-A-3560X-73.254.150-I0,10.73.254.150,cisco,ias179.tc.sinanode.com
TC,YH11060119,BJ-TC-A-3560X-73.254.152-I0,10.73.254.152,cisco,ias180.tc.sinanode.com
TC,YH11060120,BJ-TC-A-3560X-73.254.153-I0,10.73.254.153,cisco,ias181.tc.sinanode.com
TC,YH11060121,BJ-TC-A-3560X-73.254.154-I0,10.73.254.154,cisco,ias182.tc.sinanode.com
TC,YH11060122,BJ-TC-A-3560X-73.254.155-I0,10.73.254.155,cisco,ias183.tc.sinanode.com
TC,YH11040090,BJ-TC-A-3560X-73.254.156-I0,10.73.254.156,cisco,ias184.tc.sinanode.com
TC,YH11040065,BJ-TC-A-3560X-73.254.157-I0,10.73.254.157,cisco,ias185.tc.sinanode.com
TC,YH11040062,BJ-TC-A-3560X-73.254.158-I0,10.73.254.158,cisco,ias186.tc.sinanode.com
TC,YH11040091,BJ-TC-A-3560X-73.254.159-I0,10.73.254.159,cisco,ias187.tc.sinanode.com
TC,YH11040063,BJ-TC-A-3560X-73.254.160-I0,10.73.254.160,cisco,ias188.tc.sinanode.com
TC,YH11040055,BJ-TC-A-3560X-73.254.161-I0,10.73.254.161,cisco,ias189.tc.sinanode.com
TC,YH11040057,BJ-TC-A-3560X-73.254.162-I0,10.73.254.162,cisco,ias190.tc.sinanode.com
TC,YH11070101,BJ-TC-A-3560X-73.254.163-I0,10.73.254.163,cisco,ias191.tc.sinanode.com
TC,YH11070102,BJ-TC-A-3560X-73.254.164-I0,10.73.254.164,cisco,ias192.tc.sinanode.com
TC,YH11070103,BJ-TC-A-3560X-73.254.165-I0,10.73.254.165,cisco,ias193.tc.sinanode.com
TC,YH11070104,BJ-TC-A-3560X-73.254.166-I0,10.73.254.166,cisco,ias194.tc.sinanode.com
TC,YH11070105,BJ-TC-A-3560X-73.254.167-I0,10.73.254.167,cisco,ias195.tc.sinanode.com
TC,YH11070112,BJ-TC-A-3560X-73.254.168-I0,10.73.254.168,cisco,ias196.tc.sinanode.com
TC,YH11070113,BJ-TC-A-3560X-73.254.169-I0,10.73.254.169,cisco,ias197.tc.sinanode.com
TC,YH11100113,BJ-TC-A-3560X-73.254.170-I0,10.73.254.170,cisco,ias198.tc.sinanode.com
TC,YH11070115,BJ-TC-A-3560X-73.254.171-I0,10.73.254.171,cisco,ias199.tc.sinanode.com
TC,YH11070116,BJ-TC-A-3560X-73.254.172-I0,10.73.254.172,cisco,ias200.tc.sinanode.com
TC,YH11070117,BJ-TC-A-3560X-73.254.173-I0,10.73.254.173,cisco,ias201.tc.sinanode.com
TC,YH11070118,BJ-TC-A-3560X-73.254.174-I0,10.73.254.174,cisco,ias202.tc.sinanode.com
TC,YH11070119,BJ-TC-A-3560X-73.254.175-I0,10.73.254.175,cisco,ias203.tc.sinanode.com
TC,YH11080080,BJ-TC-A-3560X-73.254.176-I0,10.73.254.176,cisco,ias204.tc.sinanode.com
TC,YH11080081,BJ-TC-A-3560X-73.254.177-I0,10.73.254.177,cisco,ias205.tc.sinanode.com
TC,YH11080082,BJ-TC-A-3560X-73.254.178-I0,10.73.254.178,cisco,ias206.tc.sinanode.com
TC,YH11080023,BJ-TC-A-3560X-73.254.179-I0,10.73.254.179,cisco,ias207.tc.sinanode.com
TC,YH11080024,BJ-TC-A-3560X-73.254.180-I0,10.73.254.180,cisco,ias208.tc.sinanode.com
TC,YH11060043,BJ-TC-A-3560X-73.254.181-I0,10.73.254.181,cisco,ias209.tc.sinanode.com
TC,YH11060044,BJ-TC-A-3560X-73.254.182-I0,10.73.254.182,cisco,ias210.tc.sinanode.com
TC,YH11100160,BJ-TC-A-3560X-73.254.183-I0,10.73.254.183,cisco,ias211.tc.sinanode.com
TC,YH11120085,BJ-TC-A-3560X-73.254.184-I0,10.73.254.184,cisco,ias212.tc.sinanode.com
TC,YH11120086,BJ-TC-A-3560X-73.254.185-I0,10.73.254.185,cisco,ias213.tc.sinanode.com
TC,YH11120087,BJ-TC-A-3560X-73.254.186-I0,10.73.254.186,cisco,ias214.tc.sinanode.com
TC,YH07110029,BJ-TC-A-3560G-73.254.187-I0,10.73.254.187,cisco,ias215.tc.sinanode.com
TC,YH07110031,BJ-TC-A-3560G-73.254.188-I0,10.73.254.188,cisco,ias216.tc.sinanode.com
TC,YH11120089,BJ-TC-A-3560X-73.254.199-I0,10.73.254.199,cisco,ias217.tc.sinanode.com
TC,YH11090016,BJ-TC-C-N7K-73.254.2-IP,10.73.254.2,cisco,
TC,YH11120090,BJ-TC-A-3560X-73.254.200-I0,10.73.254.200,cisco,ias218.tc.sinanode.com
TC,YH10100045,BJ-TC-A-3560X-73.254.201-I0,10.73.254.201,cisco,ias219.tc.sinanode.com
TC,YH10100046,BJ-TC-A-3560G-73.254.202-I0,10.73.254.202,cisco,ias220.tc.sinanode.com
TC,YH10100047,BJ-TC-A-3560X-73.254.203-I0,10.73.254.203,cisco,ias221.tc.sinanode.com
TC,YH10100051,BJ-TC-A-3560X-73.254.204-I0,10.73.254.204,cisco,ias222.tc.sinanode.com
TC,YH10100052,BJ-TC-A-3560X-73.254.205-I0,10.73.254.205,cisco,ias223.tc.sinanode.com
TC,YH10100053,BJ-TC-A-3560G-73.254.206-I0,10.73.254.206,cisco,ias224.tc.sinanode.com
TC,YH10100054,BJ-TC-A-3560X-73.254.207-I0,10.73.254.207,cisco,ias225.tc.sinanode.com
TC,YH10100048,BJ-TC-A-3560G-73.254.208-I0,10.73.254.208,cisco,ias226.tc.sinanode.com
TC,YH10100049,BJ-TC-A-3560X-73.254.209-I0,10.73.254.209,cisco,ias227.tc.sinanode.com
TC,YH07110027,BJ-TC-A-3560G-73.254.21-I0,10.73.254.21,cisco,ias228.tc.sinanode.com
TC,YH10100050,BJ-TC-A-3560X-73.254.210-I0,10.73.254.210,cisco,ias229.tc.sinanode.com
TC,YH10100055,BJ-TC-A-3560X-73.254.211-I0,10.73.254.211,cisco,ias230.tc.sinanode.com
TC,YH10100056,BJ-TC-A-3560X-73.254.212-I0,10.73.254.212,cisco,ias231.tc.sinanode.com
TC,YH10100067,BJ-TC-A-3560X-73.254.213-I0,10.73.254.213,cisco,ias232.tc.sinanode.com
TC,YH10100065,BJ-TC-A-3560X-73.254.214-I0,10.73.254.214,cisco,ias233.tc.sinanode.com
TC,YH10100066,BJ-TC-A-3560X-73.254.215-I0,10.73.254.215,cisco,ias234.tc.sinanode.com
TC,YH10100068,BJ-TC-A-3560X-73.254.216-I0,10.73.254.216,cisco,ias235.tc.sinanode.com
TC,YH10100069,BJ-TC-A-3560X-73.254.217-I0,10.73.254.217,cisco,ias236.tc.sinanode.com
TC,YH10100061,BJ-TC-A-3560X-73.254.218-I0,10.73.254.218,cisco,ias237.tc.sinanode.com
TC,YH10100070,BJ-TC-A-3560X-73.254.219-I0,10.73.254.219,cisco,ias238.tc.sinanode.com
TC,YH10080042,BJ-TC-A-3560G-73.254.22-I0,10.73.254.22,cisco,ias239.tc.sinanode.com
TC,YH14010042,BJ-TC-A-4948E-73.254.220-I0,10.73.254.220,cisco,ias240.tc.sinanode.com
TC,YH10120054,BJ-TC-A-3560X-73.254.221-I0,10.73.254.221,cisco,ias241.tc.sinanode.com
TC,YH10120052,BJ-TC-A-3560X-73.254.222-I0,10.73.254.222,cisco,ias242.tc.sinanode.com
TC,YH10120075,BJ-TC-A-3560X-73.254.223-I0,10.73.254.223,cisco,ias243.tc.sinanode.com
TC,YH10120076,BJ-TC-A-3560X-73.254.224-I0,10.73.254.224,cisco,ias244.tc.sinanode.com
TC,YH10120077,BJ-TC-A-3560X-73.254.225-I0,10.73.254.225,cisco,ias245.tc.sinanode.com
TC,YH10120078,BJ-TC-A-3560X-73.254.226-I0,10.73.254.226,cisco,ias246.tc.sinanode.com
TC,YH10120079,BJ-TC-A-3560X-73.254.227-I0,10.73.254.227,cisco,ias247.tc.sinanode.com
TC,YH10120110,BJ-TC-A-3560X-73.254.228-I0,10.73.254.228,cisco,ias248.tc.sinanode.com
TC,YH10120111,BJ-TC-A-3560X-73.254.229-I0,10.73.254.229,cisco,ias249.tc.sinanode.com
TC,YH10120053,BJ-TC-A-3560X-73.254.23-I0,10.73.254.23,cisco,ias250.tc.sinanode.com
TC,YH10120153,BJ-TC-A-3560X-73.254.231-I0,10.73.254.231,cisco,ias251.tc.sinanode.com
TC,YH10120114,BJ-TC-A-3560X-73.254.232-I0,10.73.254.232,cisco,ias252.tc.sinanode.com
TC,YH10120116,BJ-TC-A-3560X-73.254.233-I0,10.73.254.233,cisco,ias253.tc.sinanode.com
TC,YH10120117,BJ-TC-A-3560X-73.254.234-I0,10.73.254.234,cisco,ias254.tc.sinanode.com
TC,YH10120118,BJ-TC-A-3560X-73.254.235-I0,10.73.254.235,cisco,ias255.tc.sinanode.com
TC,YH10120119,BJ-TC-A-3560X-73.254.236-I0,10.73.254.236,cisco,ias256.tc.sinanode.com
TC,YH10120120,BJ-TC-A-3560X-73.254.237-I0,10.73.254.237,cisco,ias257.tc.sinanode.com
TC,YH10120132,BJ-TC-A-3560X-73.254.238-I0,10.73.254.238,cisco,ias258.tc.sinanode.com
TC,YH10080046,BJ-TC-A-3560G-73.254.24-I0,10.73.254.24,cisco,ias259.tc.sinanode.com
TC,YH10120134,BJ-TC-A-3560X-73.254.240-I0,10.73.254.240,cisco,ias260.tc.sinanode.com
TC,YH11010051,BJ-TC-A-3560X-73.254.241-I0,10.73.254.241,cisco,ias261.tc.sinanode.com
TC,YH11010052,BJ-TC-A-3560X-73.254.242-I0,10.73.254.242,cisco,ias262.tc.sinanode.com
TC,YH11010053,BJ-TC-A-3560X-73.254.243-I0,10.73.254.243,cisco,ias263.tc.sinanode.com
TC,YH10120209,BJ-TC-A-3560X-73.254.244-I0,10.73.254.244,cisco,ias264.tc.sinanode.com
TC,YH14010037,BJ-TC-A-4948E-73.254.245-I0,10.73.254.245,cisco,ias265.tc.sinanode.com
TC,YH11010061,BJ-TC-A-3560X-73.254.246-I0,10.73.254.246,cisco,ias266.tc.sinanode.com
TC,YH11010062,BJ-TC-A-3560X-73.254.247-I0,10.73.254.247,cisco,ias267.tc.sinanode.com
TC,YH11030021,BJ-TC-A-3560X-73.254.248-I0,10.73.254.248,cisco,ias268.tc.sinanode.com
TC,YH14010038,BJ-TC-A-4948E-73.254.249-I0,10.73.254.249,cisco,ias269.tc.sinanode.com
TC,YH10080048,BJ-TC-A-3560G-73.254.25-I0,10.73.254.25,cisco,ias270.tc.sinanode.com
TC,YH10080055,BJ-TC-A-3560G-73.254.26-I0,10.73.254.26,cisco,ias271.tc.sinanode.com
TC,YH10080057,BJ-TC-A-3560G-73.254.27-I0,10.73.254.27,cisco,ias272.tc.sinanode.com
TC,05083023,BJ-TC-A-3560G-73.254.28-I0,10.73.254.28,cisco,ias273.tc.sinanode.com
TC,YH08040027,BJ-TC-A-3560G-73.254.29-I0,10.73.254.29,cisco,ias274.tc.sinanode.com
TC,YH10090004,BJ-TC-C-N7K-73.254.3-IP,10.73.254.3,cisco,
TC,04113134,BJ-TC-A-3560-73.254.30-I0,10.73.254.30,cisco,ias275.tc.sinanode.com
TC,YH10100012,BJ-TC-A-3560G-73.254.31-I0,10.73.254.31,cisco,ias276.tc.sinanode.com
TC,YH14010039,BJ-TC-A-4948E-73.254.32-I0,10.73.254.32,cisco,ias277.tc.sinanode.com
TC,YH10100060,BJ-TC-A-3560X-73.254.33-I0,10.73.254.33,cisco,ias278.tc.sinanode.com
TC,YH14010028,BJ-TC-A-4948-73.254.34-I0,10.73.254.34,cisco,ias279.tc.sinanode.com
TC,YH10100057,BJ-TC-A-3560G-73.254.35-I0,10.73.254.35,cisco,ias280.tc.sinanode.com
TC,YH10100062,BJ-TC-A-3560X-73.254.36-I0,10.73.254.36,cisco,ias281.tc.sinanode.com
TC,YH10100058,BJ-TC-A-3560X-73.254.37-I0,10.73.254.37,cisco,ias282.tc.sinanode.com
TC,YH10100064,BJ-TC-A-3560X-73.254.38-I0,10.73.254.38,cisco,ias283.tc.sinanode.com
TC,YH13120018,BJ-TC-A-4948E-73.254.39-I0,10.73.254.39,cisco,ias284.tc.sinanode.com
TC,YH14010040,BJ-TC-A-4948E-73.254.40-I0,10.73.254.40,cisco,ias285.tc.sinanode.com
TC,YH11120111,BJ-TC-A-3560X-73.254.41-I0,10.73.254.41,cisco,ias286.tc.sinanode.com
TC,YH10120056,BJ-TC-A-3560X-73.254.42-I0,10.73.254.42,cisco,ias287.tc.sinanode.com
TC,YH10120058,BJ-TC-A-3560X-73.254.43-I0,10.73.254.43,cisco,ias288.tc.sinanode.com
TC,YH10120083,BJ-TC-A-3560X-73.254.44-I0,10.73.254.44,cisco,ias289.tc.sinanode.com
TC,YH11120112,BJ-TC-A-3560X-73.254.45-I0,10.73.254.45,cisco,ias290.tc.sinanode.com
TC,YH11120083,BJ-TC-A-3560X-73.254.46-I0,10.73.254.46,cisco,ias291.tc.sinanode.com
TC,YH11120084,BJ-TC-A-3560X-73.254.47-I0,10.73.254.47,cisco,ias292.tc.sinanode.com
TC,YH11120110,BJ-TC-A-3560X-73.254.48-I0,10.73.254.48,cisco,ias293.tc.sinanode.com
TC,YH11120081,BJ-TC-A-3560X-73.254.49-I0,10.73.254.49,cisco,ias294.tc.sinanode.com
